gene_id	trans_id	gene_name	transcript_name	gene_type	transcript_type
ENSG00000155897.10	ENST00000286355.10	ADCY8	ADCY8-201	protein_coding	protein_coding
ENSG00000155897.10	ENST00000377928.7	ADCY8	ADCY8-202	protein_coding	protein_coding
ENSG00000253259.1	ENST00000520785.1	ENSG00000253259	ENST00000520785	lncRNA	lncRNA
ENSG00000253992.1	ENST00000523318.1	ENSG00000253992	ENST00000523318	lncRNA	lncRNA
ENSG00000253407.2	ENST00000521490.2	ENSG00000253407	ENST00000521490	lncRNA	lncRNA
ENSG00000253507.6	ENST00000519695.6	IADEN	IADEN-202	lncRNA	lncRNA
ENSG00000132294.15	ENST00000254624.10	EFR3A	EFR3A-201	protein_coding	protein_coding
ENSG00000132294.15	ENST00000637848.1	EFR3A	EFR3A-208	protein_coding	protein_coding
ENSG00000132294.15	ENST00000519656.1	EFR3A	EFR3A-202	protein_coding	protein_coding
ENSG00000253117.5	ENST00000254627.4	OC90	OC90-201	protein_coding	protein_coding
ENSG00000258417.3	ENST00000262283.5	ENSG00000258417	ENST00000262283	protein_coding	protein_coding
ENSG00000132297.13	ENST00000414222.2	HHLA1	HHLA1-201	protein_coding	protein_coding
ENSG00000132297.13	ENST00000673615.1	HHLA1	HHLA1-203	protein_coding	protein_coding
ENSG00000184156.18	ENST00000388996.10	KCNQ3	KCNQ3-201	protein_coding	protein_coding
ENSG00000184156.18	ENST00000639496.1	KCNQ3	KCNQ3-207	protein_coding	nonsense_mediated_decay
ENSG00000184156.18	ENST00000521134.6	KCNQ3	KCNQ3-204	protein_coding	protein_coding
ENSG00000184156.18	ENST00000519445.5	KCNQ3	KCNQ3-202	protein_coding	protein_coding
ENSG00000184156.18	ENST00000639358.1	KCNQ3	KCNQ3-206	protein_coding	nonsense_mediated_decay
ENSG00000253521.2	ENST00000648355.1	HPYR1	HPYR1-202	lncRNA	lncRNA
ENSG00000253521.2	ENST00000520457.1	HPYR1	HPYR1-201	lncRNA	lncRNA
ENSG00000129295.10	ENST00000620350.5	DNAAF11	DNAAF11-212	protein_coding	protein_coding
ENSG00000129295.10	ENST00000519595.5	DNAAF11	DNAAF11-205	protein_coding	protein_coding
ENSG00000129295.10	ENST00000518642.5	DNAAF11	DNAAF11-203	protein_coding	protein_coding
ENSG00000129295.10	ENST00000250173.5	DNAAF11	DNAAF11-201	protein_coding	protein_coding
ENSG00000129295.10	ENST00000522584.5	DNAAF11	DNAAF11-208	protein_coding	nonsense_mediated_decay
ENSG00000165071.15	ENST00000677595.1	TMEM71	TMEM71-212	protein_coding	protein_coding
ENSG00000165071.15	ENST00000523829.5	TMEM71	TMEM71-210	protein_coding	protein_coding
ENSG00000165071.15	ENST00000356838.7	TMEM71	TMEM71-201	protein_coding	protein_coding
ENSG00000165071.15	ENST00000377901.8	TMEM71	TMEM71-202	protein_coding	protein_coding
ENSG00000287095.1	ENST00000666760.1	ENSG00000287095	ENST00000666760	lncRNA	lncRNA
ENSG00000129292.21	ENST00000622263.4	PHF20L1	PHF20L1-220	protein_coding	protein_coding
ENSG00000129292.21	ENST00000220847.8	PHF20L1	PHF20L1-201	protein_coding	protein_coding
ENSG00000129292.21	ENST00000395379.5	PHF20L1	PHF20L1-207	protein_coding	protein_coding
ENSG00000129292.21	ENST00000395386.7	PHF20L1	PHF20L1-209	protein_coding	protein_coding
ENSG00000129292.21	ENST00000485595.5	PHF20L1	PHF20L1-214	protein_coding	protein_coding
ENSG00000129292.21	ENST00000337920.8	PHF20L1	PHF20L1-203	protein_coding	protein_coding
ENSG00000129292.21	ENST00000395376.5	PHF20L1	PHF20L1-206	protein_coding	protein_coding
ENSG00000129292.21	ENST00000395390.6	PHF20L1	PHF20L1-210	protein_coding	protein_coding
ENSG00000129292.21	ENST00000486199.5	PHF20L1	PHF20L1-215	protein_coding	nonsense_mediated_decay
ENSG00000129292.21	ENST00000521038.5	PHF20L1	PHF20L1-217	protein_coding	nonsense_mediated_decay
ENSG00000129292.21	ENST00000460236.5	PHF20L1	PHF20L1-211	protein_coding	nonsense_mediated_decay
ENSG00000270137.1	ENST00000602328.1	ENSG00000270137	ENST00000602328	lncRNA	lncRNA
ENSG00000223697.3	ENST00000429151.2	ENSG00000223697	ENST00000429151	lncRNA	lncRNA
ENSG00000223697.3	ENST00000608375.1	ENSG00000223697	ENST00000608375	lncRNA	lncRNA
ENSG00000042832.12	ENST00000523901.1	TG	TG-219	protein_coding	nonsense_mediated_decay
ENSG00000042832.12	ENST00000220616.9	TG	TG-201	protein_coding	protein_coding
ENSG00000042832.12	ENST00000523756.5	TG	TG-218	protein_coding	nonsense_mediated_decay
ENSG00000042832.12	ENST00000519543.5	TG	TG-208	protein_coding	protein_coding
ENSG00000042832.12	ENST00000522797.1	TG	TG-215	protein_coding	nonsense_mediated_decay
ENSG00000155926.14	ENST00000338087.10	SLA	SLA-201	protein_coding	protein_coding
ENSG00000155926.14	ENST00000427060.6	SLA	SLA-203	protein_coding	protein_coding
ENSG00000155926.14	ENST00000395352.7	SLA	SLA-202	protein_coding	protein_coding
ENSG00000155926.14	ENST00000524345.5	SLA	SLA-223	protein_coding	protein_coding
ENSG00000155926.14	ENST00000517648.5	SLA	SLA-206	protein_coding	protein_coding
ENSG00000155926.14	ENST00000522432.5	SLA	SLA-219	protein_coding	nonsense_mediated_decay
ENSG00000287736.1	ENST00000664551.1	PTCSC1	PTCSC1-201	lncRNA	lncRNA
ENSG00000104415.14	ENST00000377862.6	CCN4	CCN4-203	protein_coding	nonsense_mediated_decay
ENSG00000104415.14	ENST00000250160.11	CCN4	CCN4-202	protein_coding	protein_coding
ENSG00000104415.14	ENST00000519433.1	CCN4	CCN4-205	protein_coding	protein_coding
ENSG00000104415.14	ENST00000517423.5	CCN4	CCN4-204	protein_coding	protein_coding
ENSG00000104415.14	ENST00000220856.6	CCN4	CCN4-201	protein_coding	protein_coding
ENSG00000289316.1	ENST00000688585.1	ENSG00000289316	ENST00000688585	lncRNA	lncRNA
ENSG00000104419.17	ENST00000323851.13	NDRG1	NDRG1-201	protein_coding	protein_coding
ENSG00000104419.17	ENST00000517599.5	NDRG1	NDRG1-204	protein_coding	nonsense_mediated_decay
ENSG00000104419.17	ENST00000414097.6	NDRG1	NDRG1-202	protein_coding	protein_coding
ENSG00000104419.17	ENST00000518176.5	NDRG1	NDRG1-209	protein_coding	protein_coding
ENSG00000104419.17	ENST00000522476.5	NDRG1	NDRG1-222	protein_coding	protein_coding
ENSG00000104419.17	ENST00000518066.5	NDRG1	NDRG1-207	protein_coding	protein_coding
ENSG00000104419.17	ENST00000674521.1	NDRG1	NDRG1-230	protein_coding	nonsense_mediated_decay
ENSG00000104419.17	ENST00000522377.5	NDRG1	NDRG1-221	protein_coding	nonsense_mediated_decay
ENSG00000104419.17	ENST00000675172.1	NDRG1	NDRG1-242	protein_coding	nonsense_mediated_decay
ENSG00000104419.17	ENST00000674902.1	NDRG1	NDRG1-236	protein_coding	nonsense_mediated_decay
ENSG00000008513.17	ENST00000522652.6	ST3GAL1	ST3GAL1-210	protein_coding	protein_coding
ENSG00000008513.17	ENST00000521180.5	ST3GAL1	ST3GAL1-206	protein_coding	protein_coding
ENSG00000008513.17	ENST00000648219.1	ST3GAL1	ST3GAL1-215	protein_coding	protein_coding
ENSG00000289050.2	ENST00000689135.2	ENSG00000289050	ENST00000689135	lncRNA	lncRNA
ENSG00000261220.3	ENST00000561761.3	ST3GAL1-DT	ST3GAL1-DT-201	lncRNA	lncRNA
ENSG00000289906.1	ENST00000701552.1	LINC03024	LINC03024-201	lncRNA	lncRNA
ENSG00000253561.1	ENST00000517695.1	ENSG00000253561	ENST00000517695	lncRNA	lncRNA
ENSG00000253165.1	ENST00000517380.1	ENSG00000253165	ENST00000517380	lncRNA	lncRNA
ENSG00000253593.2	ENST00000520149.2	ENSG00000253593	ENST00000520149	lncRNA	lncRNA
ENSG00000288067.1	ENST00000661266.1	ENSG00000288067	ENST00000661266	lncRNA	lncRNA
ENSG00000253627.1	ENST00000523317.1	ENSG00000253627	ENST00000523317	lncRNA	lncRNA
ENSG00000066827.16	ENST00000520356.5	ZFAT	ZFAT-208	protein_coding	protein_coding
ENSG00000066827.16	ENST00000377838.8	ZFAT	ZFAT-201	protein_coding	protein_coding
ENSG00000066827.16	ENST00000520727.5	ZFAT	ZFAT-209	protein_coding	protein_coding
ENSG00000066827.16	ENST00000429442.6	ZFAT	ZFAT-202	protein_coding	protein_coding
ENSG00000066827.16	ENST00000523924.5	ZFAT	ZFAT-217	protein_coding	nonsense_mediated_decay
ENSG00000066827.16	ENST00000523243.5	ZFAT	ZFAT-215	protein_coding	nonsense_mediated_decay
ENSG00000066827.16	ENST00000520214.5	ZFAT	ZFAT-207	protein_coding	protein_coding
ENSG00000066827.16	ENST00000523399.5	ZFAT	ZFAT-216	protein_coding	protein_coding
ENSG00000066827.16	ENST00000519827.1	ZFAT	ZFAT-206	protein_coding	nonsense_mediated_decay
ENSG00000248492.1	ENST00000505776.1	ZFAT-AS1	ZFAT-AS1-201	lncRNA	lncRNA
ENSG00000289405.2	ENST00000688995.1	ENSG00000289405	ENST00000688995	lncRNA	lncRNA
ENSG00000289405.2	ENST00000684995.2	ENSG00000289405	ENST00000684995	lncRNA	lncRNA
ENSG00000289405.2	ENST00000568248.1	ENSG00000289405	ENST00000568248	lncRNA	lncRNA
ENSG00000289405.2	ENST00000710960.1	ENSG00000289405	ENST00000710960	lncRNA	lncRNA
ENSG00000272456.1	ENST00000606279.1	ENSG00000272456	ENST00000606279	lncRNA	lncRNA
ENSG00000254028.1	ENST00000521444.1	ENSG00000254028	ENST00000521444	lncRNA	lncRNA
ENSG00000253433.1	ENST00000519500.1	NCRNA00250	NCRNA00250-201	lncRNA	lncRNA
ENSG00000251218.1	ENST00000505083.1	ENSG00000251218	ENST00000505083	lncRNA	lncRNA
ENSG00000254083.6	ENST00000522279.5	LINC01591	LINC01591-202	lncRNA	lncRNA
ENSG00000254372.1	ENST00000518674.1	ENSG00000254372	ENST00000518674	lncRNA	lncRNA
ENSG00000131773.15	ENST00000704572.1	KHDRBS3	KHDRBS3-213	protein_coding	protein_coding
ENSG00000131773.15	ENST00000355849.10	KHDRBS3	KHDRBS3-201	protein_coding	protein_coding
ENSG00000131773.15	ENST00000520981.5	KHDRBS3	KHDRBS3-206	protein_coding	protein_coding
ENSG00000131773.15	ENST00000517859.5	KHDRBS3	KHDRBS3-203	protein_coding	nonsense_mediated_decay
ENSG00000131773.15	ENST00000521461.5	KHDRBS3	KHDRBS3-207	protein_coding	nonsense_mediated_decay
ENSG00000131773.15	ENST00000522578.2	KHDRBS3	KHDRBS3-210	protein_coding	nonsense_mediated_decay
ENSG00000254101.8	ENST00000650217.1	LINC02055	LINC02055-215	lncRNA	lncRNA
ENSG00000254101.8	ENST00000659405.1	LINC02055	LINC02055-223	lncRNA	lncRNA
ENSG00000254101.8	ENST00000650515.1	LINC02055	LINC02055-218	lncRNA	lncRNA
ENSG00000254101.8	ENST00000648077.2	LINC02055	LINC02055-212	lncRNA	lncRNA
ENSG00000254101.8	ENST00000650445.2	LINC02055	LINC02055-216	lncRNA	lncRNA
ENSG00000254101.8	ENST00000663951.1	LINC02055	LINC02055-227	lncRNA	lncRNA
ENSG00000254101.8	ENST00000658944.1	LINC02055	LINC02055-222	lncRNA	lncRNA
ENSG00000254101.8	ENST00000649576.1	LINC02055	LINC02055-213	lncRNA	lncRNA
ENSG00000254101.8	ENST00000654723.1	LINC02055	LINC02055-220	lncRNA	lncRNA
ENSG00000254101.8	ENST00000664755.1	LINC02055	LINC02055-228	lncRNA	lncRNA
ENSG00000254101.8	ENST00000669387.1	LINC02055	LINC02055-231	lncRNA	lncRNA
ENSG00000254101.8	ENST00000521097.5	LINC02055	LINC02055-207	lncRNA	lncRNA
ENSG00000286927.1	ENST00000668447.1	ENSG00000286927	ENST00000668447	lncRNA	lncRNA
ENSG00000285683.2	ENST00000649090.1	ENSG00000285683	ENST00000649090	lncRNA	lncRNA
ENSG00000285817.1	ENST00000647660.1	ENSG00000285817	ENST00000647660	lncRNA	lncRNA
ENSG00000253288.2	ENST00000518973.1	ENSG00000253288	ENST00000518973	lncRNA	lncRNA
ENSG00000253288.2	ENST00000657812.1	ENSG00000253288	ENST00000657812	lncRNA	lncRNA
ENSG00000254361.2	ENST00000667239.1	ENSG00000254361	ENST00000667239	lncRNA	lncRNA
ENSG00000254361.2	ENST00000666242.1	ENSG00000254361	ENST00000666242	lncRNA	lncRNA
ENSG00000253988.1	ENST00000521793.1	ENSG00000253988	ENST00000521793	lncRNA	lncRNA
ENSG00000147724.12	ENST00000395297.6	FAM135B	FAM135B-204	protein_coding	protein_coding
ENSG00000147724.12	ENST00000482951.6	FAM135B	FAM135B-206	protein_coding	nonsense_mediated_decay
ENSG00000147724.12	ENST00000276737.10	FAM135B	FAM135B-202	protein_coding	nonsense_mediated_decay
ENSG00000169436.18	ENST00000303045.11	COL22A1	COL22A1-201	protein_coding	protein_coding
ENSG00000253432.1	ENST00000519306.1	ENSG00000253432	ENST00000519306	lncRNA	lncRNA
ENSG00000253783.1	ENST00000517640.1	ENSG00000253783	ENST00000517640	lncRNA	lncRNA
ENSG00000254258.1	ENST00000522373.1	ENSG00000254258	ENST00000522373	lncRNA	lncRNA
ENSG00000169427.8	ENST00000522317.5	KCNK9	KCNK9-204	protein_coding	nonsense_mediated_decay
ENSG00000169427.8	ENST00000649473.1	KCNK9	KCNK9-210	protein_coding	nonsense_mediated_decay
ENSG00000169427.8	ENST00000649696.1	KCNK9	KCNK9-211	protein_coding	nonsense_mediated_decay
ENSG00000169427.8	ENST00000650269.1	KCNK9	KCNK9-212	protein_coding	protein_coding
ENSG00000169427.8	ENST00000303015.2	KCNK9	KCNK9-201	protein_coding	protein_coding
ENSG00000169427.8	ENST00000520439.3	KCNK9	KCNK9-203	protein_coding	protein_coding
ENSG00000169427.8	ENST00000648164.1	KCNK9	KCNK9-208	protein_coding	protein_coding
ENSG00000169427.8	ENST00000647605.1	KCNK9	KCNK9-207	protein_coding	protein_coding
ENSG00000167632.18	ENST00000438773.4	TRAPPC9	TRAPPC9-201	protein_coding	protein_coding
ENSG00000167632.18	ENST00000648948.2	TRAPPC9	TRAPPC9-216	protein_coding	protein_coding
ENSG00000253574.5	ENST00000518354.5	ENSG00000253574	ENST00000518354	lncRNA	lncRNA
ENSG00000289741.1	ENST00000698172.1	ENSG00000289741	ENST00000698172	lncRNA	lncRNA
ENSG00000282164.4	ENST00000698173.1	PEG13	PEG13-202	lncRNA	lncRNA
ENSG00000259891.1	ENST00000564464.1	ENSG00000259891	ENST00000564464	lncRNA	lncRNA
ENSG00000104472.10	ENST00000519533.1	CHRAC1	CHRAC1-203	protein_coding	protein_coding
ENSG00000104472.10	ENST00000220913.10	CHRAC1	CHRAC1-201	protein_coding	protein_coding
ENSG00000123908.12	ENST00000220592.10	AGO2	AGO2-201	protein_coding	protein_coding
ENSG00000123908.12	ENST00000519980.5	AGO2	AGO2-205	protein_coding	protein_coding
ENSG00000123908.12	ENST00000523609.5	AGO2	AGO2-209	protein_coding	nonsense_mediated_decay
ENSG00000280303.2	ENST00000623655.2	ERICD	ERICD-201	lncRNA	lncRNA
ENSG00000169398.20	ENST00000522684.5	PTK2	PTK2-240	protein_coding	protein_coding
ENSG00000169398.20	ENST00000696786.1	PTK2	PTK2-258	protein_coding	protein_coding
ENSG00000169398.20	ENST00000395218.3	PTK2	PTK2-202	protein_coding	protein_coding
ENSG00000169398.20	ENST00000519465.5	PTK2	PTK2-213	protein_coding	protein_coding
ENSG00000169398.20	ENST00000517887.5	PTK2	PTK2-207	protein_coding	protein_coding
ENSG00000169398.20	ENST00000521059.5	PTK2	PTK2-228	protein_coding	protein_coding
ENSG00000169398.20	ENST00000517712.5	PTK2	PTK2-206	protein_coding	protein_coding
ENSG00000169398.20	ENST00000340930.7	PTK2	PTK2-201	protein_coding	protein_coding
ENSG00000169398.20	ENST00000519993.5	PTK2	PTK2-218	protein_coding	nonsense_mediated_decay
ENSG00000169398.20	ENST00000519419.5	PTK2	PTK2-212	protein_coding	protein_coding
ENSG00000169398.20	ENST00000524202.5	PTK2	PTK2-255	protein_coding	nonsense_mediated_decay
ENSG00000169398.20	ENST00000430260.6	PTK2	PTK2-203	protein_coding	protein_coding
ENSG00000169398.20	ENST00000522950.1	PTK2	PTK2-241	protein_coding	protein_coding
ENSG00000169398.20	ENST00000521250.5	PTK2	PTK2-230	protein_coding	nonsense_mediated_decay
ENSG00000169398.20	ENST00000521981.5	PTK2	PTK2-236	protein_coding	nonsense_mediated_decay
ENSG00000169398.20	ENST00000521029.5	PTK2	PTK2-227	protein_coding	nonsense_mediated_decay
ENSG00000169398.20	ENST00000520151.5	PTK2	PTK2-220	protein_coding	protein_coding
ENSG00000169398.20	ENST00000523670.5	PTK2	PTK2-247	protein_coding	nonsense_mediated_decay
ENSG00000169398.20	ENST00000521791.5	PTK2	PTK2-234	protein_coding	nonsense_mediated_decay
ENSG00000169398.20	ENST00000523067.5	PTK2	PTK2-242	protein_coding	nonsense_mediated_decay
ENSG00000169398.20	ENST00000519881.5	PTK2	PTK2-216	protein_coding	protein_coding
ENSG00000169398.20	ENST00000520892.5	PTK2	PTK2-225	protein_coding	protein_coding
ENSG00000253266.1	ENST00000517606.1	ENSG00000253266	ENST00000517606	lncRNA	lncRNA
ENSG00000105339.11	ENST00000519811.6	DENND3	DENND3-211	protein_coding	protein_coding
ENSG00000105339.11	ENST00000518347.5	DENND3	DENND3-207	protein_coding	protein_coding
ENSG00000105339.11	ENST00000518198.1	DENND3	DENND3-205	protein_coding	nonsense_mediated_decay
ENSG00000105339.11	ENST00000262585.6	DENND3	DENND3-201	protein_coding	protein_coding
ENSG00000105339.11	ENST00000424248.2	DENND3	DENND3-202	protein_coding	protein_coding
ENSG00000105339.11	ENST00000523308.5	DENND3	DENND3-221	protein_coding	protein_coding
ENSG00000253210.4	ENST00000664702.3	DENND3-AS1	DENND3-AS1-204	lncRNA	lncRNA
ENSG00000253210.4	ENST00000667929.1	DENND3-AS1	DENND3-AS1-205	lncRNA	lncRNA
ENSG00000253210.4	ENST00000668517.1	DENND3-AS1	DENND3-AS1-206	lncRNA	lncRNA
ENSG00000022567.10	ENST00000519067.5	SLC45A4	SLC45A4-203	protein_coding	protein_coding
ENSG00000022567.10	ENST00000517878.6	SLC45A4	SLC45A4-202	protein_coding	protein_coding
ENSG00000022567.10	ENST00000024061.7	SLC45A4	SLC45A4-201	protein_coding	protein_coding
ENSG00000253307.1	ENST00000517658.1	ENSG00000253307	ENST00000517658	lncRNA	lncRNA
ENSG00000254019.1	ENST00000518520.1	SLC45A4-AS1	SLC45A4-AS1-201	lncRNA	lncRNA
ENSG00000254197.1	ENST00000520606.1	ENSG00000254197	ENST00000520606	lncRNA	lncRNA
ENSG00000254291.1	ENST00000523604.1	ENSG00000254291	ENST00000523604	lncRNA	lncRNA
ENSG00000253595.6	ENST00000521073.6	LINC01300	LINC01300-202	lncRNA	lncRNA
ENSG00000261655.1	ENST00000562459.1	ENSG00000261655	ENST00000562459	lncRNA	lncRNA
ENSG00000204882.4	ENST00000377741.4	GPR20	GPR20-201	protein_coding	protein_coding
ENSG00000289263.1	ENST00000690596.1	ENSG00000289263	ENST00000690596	lncRNA	lncRNA
ENSG00000244998.1	ENST00000501440.1	ASTILCS	ASTILCS-201	lncRNA	lncRNA
ENSG00000184489.13	ENST00000520105.5	PTP4A3	PTP4A3-203	protein_coding	protein_coding
ENSG00000184489.13	ENST00000521578.6	PTP4A3	PTP4A3-204	protein_coding	protein_coding
ENSG00000184489.13	ENST00000329397.6	PTP4A3	PTP4A3-201	protein_coding	protein_coding
ENSG00000184489.13	ENST00000349124.3	PTP4A3	PTP4A3-202	protein_coding	protein_coding
ENSG00000184489.13	ENST00000680615.1	PTP4A3	PTP4A3-207	protein_coding	protein_coding
ENSG00000184489.13	ENST00000681443.1	PTP4A3	PTP4A3-208	protein_coding	protein_coding
ENSG00000184489.13	ENST00000524028.1	PTP4A3	PTP4A3-206	protein_coding	protein_coding
ENSG00000226807.7	ENST00000521053.5	MROH5	MROH5-202	protein_coding	nonsense_mediated_decay
ENSG00000226807.7	ENST00000523857.5	MROH5	MROH5-204	protein_coding	nonsense_mediated_decay
ENSG00000226807.7	ENST00000430863.5	MROH5	MROH5-201	protein_coding	protein_coding_LoF
ENSG00000271959.1	ENST00000606664.1	ENSG00000271959	ENST00000606664	lncRNA	lncRNA
ENSG00000287325.1	ENST00000667112.1	ENSG00000287325	ENST00000667112	lncRNA	lncRNA
ENSG00000226490.2	ENST00000427937.1	C8orf90	C8orf90-201	protein_coding	protein_coding
ENSG00000226490.2	ENST00000643770.2	C8orf90	C8orf90-202	protein_coding	protein_coding
ENSG00000287677.2	ENST00000673717.1	ENSG00000287677	ENST00000673717	lncRNA	lncRNA
ENSG00000287677.2	ENST00000671293.1	ENSG00000287677	ENST00000671293	lncRNA	lncRNA
ENSG00000287677.2	ENST00000673982.1	ENSG00000287677	ENST00000673982	lncRNA	lncRNA
ENSG00000261710.1	ENST00000562989.1	ENSG00000261710	ENST00000562989	lncRNA	lncRNA
ENSG00000287332.1	ENST00000662748.1	ENSG00000287332	ENST00000662748	lncRNA	lncRNA
ENSG00000289338.2	ENST00000687818.2	ENSG00000289338	ENST00000687818	lncRNA	lncRNA
ENSG00000254008.1	ENST00000517704.1	LINC00051	LINC00051-201	lncRNA	lncRNA
ENSG00000171045.16	ENST00000524325.6	TSNARE1	TSNARE1-208	protein_coding	protein_coding
ENSG00000171045.16	ENST00000662555.2	TSNARE1	TSNARE1-209	protein_coding	protein_coding
ENSG00000171045.16	ENST00000307180.4	TSNARE1	TSNARE1-201	protein_coding	protein_coding
ENSG00000171045.16	ENST00000520166.5	TSNARE1	TSNARE1-205	protein_coding	protein_coding
ENSG00000171045.16	ENST00000519651.5	TSNARE1	TSNARE1-204	protein_coding	protein_coding
ENSG00000261693.1	ENST00000569285.1	ENSG00000261693	ENST00000569285	lncRNA	lncRNA
ENSG00000181790.13	ENST00000643448.1	ADGRB1	ADGRB1-205	protein_coding	protein_coding
ENSG00000181790.13	ENST00000517894.6	ADGRB1	ADGRB1-201	protein_coding	protein_coding
ENSG00000181790.13	ENST00000521208.5	ADGRB1	ADGRB1-204	protein_coding	nonsense_mediated_decay
ENSG00000293544.1	ENST00000641204.1	ENSG00000293544	ENST00000641204	lncRNA	lncRNA
ENSG00000293519.1	ENST00000641034.1	ENSG00000293519	ENST00000641034	lncRNA	lncRNA
ENSG00000289477.2	ENST00000701707.1	ENSG00000289477	ENST00000701707	lncRNA	lncRNA
ENSG00000198576.4	ENST00000356613.4	ARC	ARC-201	protein_coding	protein_coding
ENSG00000289411.1	ENST00000687170.1	ENSG00000289411	ENST00000687170	lncRNA	lncRNA
ENSG00000277332.3	ENST00000701541.1	ENSG00000277332	ENST00000701541	lncRNA	lncRNA
ENSG00000261044.1	ENST00000563435.1	ENSG00000261044	ENST00000563435	lncRNA	lncRNA
ENSG00000234616.9	ENST00000614134.1	JRK	JRK-210	protein_coding	protein_coding
ENSG00000234616.9	ENST00000612905.2	JRK	JRK-209	protein_coding	protein_coding
ENSG00000234616.9	ENST00000615982.4	JRK	JRK-211	protein_coding	protein_coding
ENSG00000234616.9	ENST00000571961.7	JRK	JRK-203	protein_coding	protein_coding
ENSG00000167653.5	ENST00000513264.1	PSCA	PSCA-204	protein_coding	protein_coding
ENSG00000167653.5	ENST00000301258.5	PSCA	PSCA-201	protein_coding	protein_coding
ENSG00000160886.13	ENST00000292430.10	LY6K	LY6K-201	protein_coding	protein_coding
ENSG00000160886.13	ENST00000518841.5	LY6K	LY6K-202	protein_coding	protein_coding
ENSG00000160886.13	ENST00000519387.1	LY6K	LY6K-203	protein_coding	protein_coding
ENSG00000160886.13	ENST00000522591.1	LY6K	LY6K-205	protein_coding	protein_coding
ENSG00000253741.4	ENST00000520572.2	LNCOC1	LNCOC1-201	lncRNA	lncRNA
ENSG00000253741.4	ENST00000663158.1	LNCOC1	LNCOC1-204	lncRNA	lncRNA
ENSG00000130193.8	ENST00000336138.4	THEM6	THEM6-201	protein_coding	protein_coding
ENSG00000130193.8	ENST00000520217.1	THEM6	THEM6-203	protein_coding	nonsense_mediated_decay
ENSG00000253806.1	ENST00000519782.1	ENSG00000253806	ENST00000519782	lncRNA	lncRNA
ENSG00000126233.2	ENST00000246515.2	SLURP1	SLURP1-201	protein_coding	protein_coding
ENSG00000197353.4	ENST00000359228.4	LYPD2	LYPD2-201	protein_coding	protein_coding
ENSG00000253196.3	ENST00000523657.3	ENSG00000253196	ENST00000523657	lncRNA	lncRNA
ENSG00000284505.1	ENST00000523332.5	LYNX1-SLURP2	LYNX1-SLURP2-201	protein_coding	protein_coding
ENSG00000284505.1	ENST00000615007.4	LYNX1-SLURP2	LYNX1-SLURP2-202	protein_coding	protein_coding
ENSG00000283992.2	ENST00000317543.12	SLURP2	SLURP2-201	protein_coding	protein_coding
ENSG00000180155.20	ENST00000614491.1	LYNX1	LYNX1-204	protein_coding	protein_coding
ENSG00000180155.20	ENST00000621401.4	LYNX1	LYNX1-206	protein_coding	protein_coding
ENSG00000180155.20	ENST00000652477.1	LYNX1	LYNX1-207	protein_coding	protein_coding
ENSG00000180155.20	ENST00000620006.4	LYNX1	LYNX1-205	protein_coding	protein_coding
ENSG00000167656.5	ENST00000301263.5	LY6D	LY6D-201	protein_coding	protein_coding
ENSG00000253715.1	ENST00000510610.2	ENSG00000253715	ENST00000510610	lncRNA	lncRNA
ENSG00000253728.5	ENST00000519411.1	ENSG00000253728	ENST00000519411	lncRNA	lncRNA
ENSG00000104499.7	ENST00000220940.2	GML	GML-201	protein_coding	protein_coding
ENSG00000160882.13	ENST00000292427.10	CYP11B1	CYP11B1-201	protein_coding	protein_coding
ENSG00000160882.13	ENST00000517471.5	CYP11B1	CYP11B1-204	protein_coding	protein_coding
ENSG00000160882.13	ENST00000377675.3	CYP11B1	CYP11B1-203	protein_coding	protein_coding
ENSG00000179142.2	ENST00000323110.2	CYP11B2	CYP11B2-201	protein_coding	protein_coding
ENSG00000247317.5	ENST00000522060.1	LY6E-DT	LY6E-DT-205	lncRNA	lncRNA
ENSG00000247317.5	ENST00000702175.1	LY6E-DT	LY6E-DT-207	lncRNA	lncRNA
ENSG00000247317.5	ENST00000502167.2	LY6E-DT	LY6E-DT-201	lncRNA	lncRNA
